:START_ID(User),:END_ID(Post)
39934,23738
37475,23739
40400,23740
40407,23741
40407,23742
14675,23744
40410,23745
15946,23746
40413,23747
40415,23748
28175,23750
14675,23751
40424,23754
40424,23755
40400,23756
39503,23757
21608,23759
1077,23761
13736,23764
40443,23765
28780,23766
1077,23769
32947,23771
40453,23772
24005,23774
30107,23775
40457,23776
33812,23779
471,23780
40468,23783
18434,23786
18434,23787
39331,23789
39081,23790
13748,23792
40480,23793
40491,23796
40331,23798
40502,23803
39503,23806
38042,23808
38887,23809
30335,23812
30335,23813
40525,23814
8660,23816
381,23818
13736,23819
38593,23820
836,23822
40540,23823
39234,23824
39234,23827
40545,23828
8878,23830
40546,23831
37059,23832
14675,23833
14675,23834
13748,23836
38887,23837
836,23838
40182,23840
40557,23841
40558,23843
30314,23844
836,23845
37502,23848
40563,23849
40564,23850
924,23851
38892,23852
31046,23853
471,23854
14675,23855
26788,23857
37986,23858
26788,23859
1330,23860
40584,23862
39234,23864
30000,23867
40590,23868
31316,23870
30786,23872
40331,23876
40615,23877
20894,23878
33738,23880
33242,23881
38188,23884
30114,23885
38226,23886
31736,23887
40653,23890
40656,23891
40659,23894
40665,23895
14284,23897
26493,23898
13727,23899
40687,23901
14588,23902
40694,23903
38226,23904
40693,23905
24885,23906
40656,23907
30964,23908
21232,23909
12363,23910
8005,23911
40711,23912
16853,23913
30335,23915
1330,23917
31046,23919
14675,23920
40723,23921
40720,23922
32280,23923
381,23924
38887,23925
40736,23927
40751,23932
8820,23933
40756,23935
14675,23936
40331,23937
40760,23939
40767,23945
23305,23947
924,23948
8820,23954
14675,23957
2932,23960
31046,23965
40795,23966
924,23967
40800,23968
21254,23969
38226,23970
836,23971
9003,23972
39014,23973
13748,23974
1424,23975
40813,23980
40818,23981
40827,23983
29575,23984
35597,23990
21608,23992
40851,23995
39934,23998
40625,23999
33134,24000
40857,24002
15250,24003
40871,24006
17538,24008
40857,24009
13281,24010
4766,24011
40879,24013
33812,24014
20372,24015
33812,24018
15897,24019
122,24020
40889,24022
40857,24023
40898,24024
8752,24025
40857,24027
40905,24028
40885,24029
32860,24032
13727,24035
39014,24038
14904,24039
39234,24040
39014,24041
39234,24043
39234,24045
33812,24046
40940,24047
33812,24048
40942,24049
40853,24050
40949,24051
40951,24052
38791,24054
33051,24057
33812,24059
40962,24061
33812,24062
40965,24063
10216,24064
37626,24067
37604,24068
39932,24069
39014,24072
9123,24073
836,24074
40983,24076
29801,24077
40767,24078
33120,24079
40045,24080
37986,24081
41004,24082
1330,24083
41008,24084
1330,24085
37376,24086
33183,24088
33812,24089
33812,24090
41024,24091
21560,24093
33812,24094
41029,24095
28328,24096
41031,24097
37376,24098
41033,24099
28328,24100
41034,24102
41004,24105
15250,24106
14070,24108
40801,24109
41047,24112
41051,24113
41058,24115
20618,24120
38791,24122
37626,24127
40693,24128
33242,24131
28713,24132
19161,24136
33349,24137
41092,24138
26562,24145
41109,24148
37626,24151
37626,24152
29781,24153
40559,24157
41096,24158
41131,24160
41132,24161
33812,24162
33812,24163
20903,24167
33812,24168
41128,24169
29781,24170
30914,24174
29575,24175
40388,24176
24162,24177
24162,24178
41155,24179
41162,24180
39234,24181
39513,24182
30754,24183
924,24184
41181,24185
35463,24186
41185,24187
33861,24189
38740,24190
33812,24191
41196,24193
21257,24194
41200,24196
13748,24197
27665,24198
41202,24199
3410,24200
41204,24202
39664,24203
36977,24204
40767,24207
41155,24208
39014,24213
31316,24214
39234,24215
14588,24217
39234,24218
14588,24219
41238,24220
13727,24221
201,24222
23679,24223
30000,24226
40426,24227
40767,24228
23495,24229
41240,24231
31990,24232
40457,24233
23495,24236
31464,24238
41204,24239
41254,24240
41260,24241
9988,24242
9988,24243
201,24244
201,24245
31990,24249
1029,24250
1029,24251
41240,24252
41274,24253
27944,24255
924,24257
40740,24258
27645,24259
18434,24260
201,24262
41284,24263
41290,24264
28175,24265
41034,24266
41295,24268
30754,24269
41297,24271
18434,24272
1029,24273
24153,24275
41306,24276
27665,24277
1029,24278
26125,24280
9420,24281
41312,24283
30982,24284
13727,24288
24162,24289
41318,24290
18434,24292
37776,24296
27767,24298
1029,24299
15412,24300
10169,24301
16853,24302
39590,24303
41344,24304
41366,24310
14675,24311
8432,24312
41204,24314
40740,24315
-1,24317
-1,24318
28175,24319
40584,24320
836,24321
41297,24322
31948,24323
41385,24324
37776,24325
15024,24327
41388,24328
31434,24330
41389,24331
29451,24332
24162,24333
29451,24334
41297,24335
29451,24336
29451,24337
29451,24338
41397,24339
26562,24341
26562,24342
41240,24344
33738,24345
18540,24347
24162,24348
41410,24351
41414,24352
41416,24353
41421,24357
38892,24358
38892,24360
41240,24361
38472,24362
40795,24363
24162,24365
24818,24366
41446,24368
26854,24369
41448,24370
41451,24372
2511,24374
29781,24375
41419,24376
24593,24377
41460,24379
38887,24380
26562,24382
26562,24384
26562,24385
41467,24386
924,24388
18513,24389
32220,24392
13727,24393
836,24394
14360,24396
41482,24397
21608,24399
3360,24400
41487,24401
21254,24402
29109,24403
14904,24404
41490,24405
38744,24408
14904,24410
2511,24411
17208,24412
29451,24413
8820,24414
41508,24417
41509,24418
29451,24419
836,24420
30335,24421
29451,24422
20589,24425
41514,24426
25157,24427
33202,24428
31639,24429
41525,24430
41525,24431
41525,24432
41525,24433
41525,24434
41525,24435
41529,24436
41525,24437
39624,24438
39624,24439
41532,24440
21608,24441
41535,24442
924,24443
41454,24444
41525,24445
41538,24446
24162,24447
41539,24448
28599,24449
17208,24450
33386,24452
9518,24453
28175,24454
24162,24455
41557,24457
14675,24458
38506,24459
29451,24461
41566,24463
41571,24464
26562,24465
32599,24466
41525,24468
41580,24469
41525,24470
41525,24471
41525,24472
38506,24474
41525,24475
40898,24477
40853,24478
40029,24479
41597,24480
29451,24481
41602,24482
13618,24483
8820,24484
41602,24485
9518,24488
38887,24489
38887,24490
38887,24491
41611,24492
38887,24493
28175,24494
38887,24495
38887,24496
41612,24497
26562,24498
41618,24499
41616,24500
41617,24501
41293,24502
41620,24503
33202,24504
23305,24505
39580,24506
41626,24507
924,24509
41629,24510
28175,24511
8820,24513
8820,24514
8820,24515
8820,24517
14904,24518
836,24521
27665,24522
38887,24524
12341,24525
12341,24526
38887,24527
24162,24529
37946,24530
1424,24533
41658,24534
1424,24535
9518,24536
28175,24537
381,24538
41663,24539
41672,24543
21406,24544
41525,24545
41675,24546
41525,24547
41525,24548
41220,24549
41684,24550
41525,24551
40075,24552
40853,24553
8752,24554
41688,24557
1426,24559
41419,24560
41525,24562
1424,24563
14904,24564
41036,24565
14904,24566
40867,24567
8432,24570
41036,24571
14904,24572
41701,24573
14904,24574
21608,24575
13736,24577
41755,24579
14829,24580
836,24581
41705,24582
41710,24583
26562,24584
20572,24585
1330,24586
21024,24587
1330,24588
1330,24589
1330,24590
1330,24591
39588,24592
41720,24593
836,24594
41726,24595
41733,24597
41736,24598
41737,24599
836,24600
41741,24604
40853,24605
41747,24607
40891,24608
33375,24609
41750,24610
41668,24611
41752,24612
17310,24614
41491,24615
41491,24616
27962,24619
41761,24620
40853,24622
41764,24623
38892,24624
24162,24626
24162,24627
24162,24628
24162,24630
41775,24631
32860,24633
9935,24635
41785,24636
28917,24637
38657,24638
28917,24639
41240,24640
35930,24643
38657,24645
38892,24646
20572,24647
41525,24648
20572,24649
41525,24650
5091,24651
33922,24654
29587,24655
33334,24656
41801,24657
26009,24658
14904,24659
30693,24660
40853,24662
40853,24664
40853,24665
40736,24667
13748,24668
27665,24669
26761,24670
21608,24671
31948,24672
41525,24673
41814,24676
41816,24677
20749,24678
16416,24679
29217,24681
26761,24682
41823,24683
41825,24685
41828,24689
41036,24690
8752,24691
24162,24692
27665,24693
8432,24694
836,24695
41843,24696
41844,24697
41847,24699
41847,24700
41849,24702
40853,24704
41854,24705
41854,24706
40853,24707
41857,24710
13727,24711
40853,24712
29587,24714
40853,24716
29217,24717
38351,24719
16853,24720
32860,24722
41881,24723
40029,24725
40904,24727
8820,24728
40879,24729
29451,24730
41886,24731
41886,24732
41888,24734
29451,24735
41886,24736
41894,24738
41897,24739
41460,24740
41525,24741
41525,24742
41525,24743
40853,24744
40853,24745
39845,24746
39845,24747
40853,24749
41913,24750
40853,24751
5091,24752
41886,24753
38887,24754
40853,24756
18818,24758
41922,24759
8820,24760
8878,24761
24162,24763
41557,24764
15883,24765
41922,24766
24162,24767
24162,24769
24162,24771
41886,24773
29451,24775
41886,24776
41888,24777
41913,24780
41478,24781
41886,24784
29781,24785
16911,24786
41948,24787
23305,24788
41957,24790
40853,24791
41960,24792
41886,24793
41525,24794
41525,24795
32940,24797
41965,24799
23644,24800
201,24801
201,24802
29781,24803
41968,24804
20572,24805
31316,24806
40853,24807
41975,24809
24162,24810
41979,24814
40029,24815
41982,24817
41639,24818
41886,24819
20492,24820
41985,24821
24162,24823
40557,24826
41990,24827
41993,24828
41995,24829
42000,24831
42002,24832
40853,24833
40853,24834
42008,24835
40853,24836
41886,24838
41463,24839
41886,24840
40853,24841
41886,24842
42009,24843
40853,24844
32963,24845
41525,24848
29781,24849
41525,24850
14904,24851
27613,24852
41929,24853
39820,24854
41929,24855
2932,24857
42029,24858
42031,24860
41886,24861
24162,24862
41886,24863
40240,24864
42042,24865
41886,24866
6488,24867
26444,24868
26243,24869
26243,24870
42044,24871
42046,24872
13335,24874
41755,24875
42049,24876
33183,24878
836,24879
17041,24880
40853,24881
32963,24882
14675,24883
40853,24884
13748,24885
61418,24886
61418,24887
42058,24889
17959,24890
27665,24891
3563,24893
1330,24894
40853,24895
41812,24896
836,24897
42058,24900
2968,24901
42074,24902
39331,24905
42076,24906
32230,24907
40750,24908
41629,24909
40750,24911
40853,24912
40750,24913
42081,24915
41886,24917
40750,24918
24162,24919
42094,24921
32963,24923
836,24924
32963,24925
8432,24928
37808,24929
836,24930
32860,24932
924,24933
40750,24935
39820,24936
42111,24937
41886,24938
843,24939
13603,24940
41463,24941
2511,24942
20572,24943
42121,24944
42123,24945
40853,24947
29967,24949
42128,24950
26019,24951
42133,24952
9114,24955
42074,24956
42134,24957
42139,24959
41886,24964
15394,24966
924,24970
32963,24971
41525,24972
40853,24973
42170,24975
40853,24976
42173,24978
40853,24979
924,24980
40853,24981
14588,24982
26009,24983
2532,24985
14904,24986
42200,24987
41886,24988
42202,24989
42204,24990
14904,24992
42218,24995
40853,24997
42210,24998
42220,25000
41886,25001
29967,25002
32296,25003
42224,25004
42225,25005
42229,25006
8820,25008
16401,25010
29824,25011
42239,25012
42242,25013
16401,25014
42187,25015
27665,25016
23305,25018
10904,25021
20492,25023
42255,25024
41306,25026
836,25027
41886,25028
32860,25029
13603,25030
10975,25031
26856,25032
41886,25033
40853,25034
41728,25035
6656,25036
29967,25037
42270,25038
40853,25039
40853,25040
33183,25043
6550,25044
41366,25045
42275,25046
14904,25047
29064,25050
40552,25051
42291,25052
31810,25053
29064,25054
26243,25055
15946,25056
26243,25057
26243,25060
42299,25061
42248,25062
4897,25063
836,25064
42317,25067
42322,25068
14588,25069
42323,25071
42325,25072
42275,25073
42298,25074
29064,25075
8465,25077
42335,25080
42341,25081
42345,25082
42349,25083
28175,25085
42354,25086
42354,25087
42354,25088
42353,25089
42358,25090
1330,25091
42359,25092
42248,25093
40853,25095
42229,25096
42375,25097
836,25098
42220,25099
24162,25102
42384,25104
42385,25105
1330,25106
1330,25107
41792,25108
381,25109
1330,25110
1330,25112
11061,25113
42399,25114
13952,25115
42419,25118
37736,25119
29781,25120
42422,25121
42424,25122
42248,25123
7812,25124
27665,25125
42439,25126
33338,25127
40853,25128
40853,25129
42023,25130
42401,25131
1029,25133
42450,25136
28175,25137
27537,25140
42457,25141
14904,25142
42460,25143
39208,25144
14904,25145
42463,25146
14904,25147
37986,25148
40182,25150
40815,25151
24885,25152
24885,25153
24885,25154
30982,25156
39580,25158
42248,25159
42485,25160
42491,25162
108,25163
42495,25166
27537,25168
42500,25173
41750,25174
27537,25175
41491,25176
29064,25178
30507,25179
42510,25180
40182,25181
41886,25182
29781,25183
9988,25184
42501,25185
41728,25187
40736,25188
42518,25189
42521,25190
40736,25191
27665,25192
37986,25195
924,25196
40853,25197
42535,25198
40853,25199
20492,25200
33338,25201
41728,25202
836,25204
41072,25206
26871,25207
40853,25208
33338,25209
42327,25211
836,25212
26329,25216
37776,25217
26329,25219
42578,25220
41626,25221
201,25222
381,25223
42586,25224
41886,25225
42593,25226
42473,25227
26243,25228
42595,25229
42599,25231
31819,25232
40853,25233
41728,25234
42515,25235
40853,25236
18626,25237
29959,25239
836,25240
28175,25241
18818,25242
37977,25245
13748,25246
201,25247
26243,25248
14675,25249
42622,25250
42627,25251
41419,25252
40515,25253
41919,25254
42631,25255
42622,25256
14904,25257
24157,25258
33338,25259
44089,25260
201,25261
40751,25262
34028,25263
42637,25264
42643,25266
39706,25267
39661,25268
28175,25269
28175,25271
20492,25272
42657,25274
42659,25275
42535,25276
42668,25279
32764,25280
41419,25281
42674,25282
14904,25283
28175,25284
41728,25285
42622,25286
42622,25287
20492,25288
40265,25289
25289,25290
42460,25291
13748,25292
30335,25293
836,25295
42688,25297
24885,25298
42694,25300
41728,25301
42515,25302
42696,25303
24593,25305
42657,25306
18481,25307
29781,25308
42705,25309
31582,25310
31582,25311
42712,25314
28175,25315
42069,25317
28175,25318
37626,25320
18626,25322
42737,25323
32963,25324
41728,25325
42730,25330
33183,25332
15828,25333
15828,25334
38377,25336
924,25337
42771,25338
20372,25342
20372,25343
24885,25344
39637,25346
26202,25348
12731,25350
35461,25351
40736,25352
17916,25353
38892,25354
16911,25355
15828,25356
41728,25358
26853,25359
42819,25360
42821,25361
26856,25362
42825,25364
40853,25368
33183,25369
42832,25372
41929,25373
14675,25374
2968,25375
42836,25376
42840,25377
26243,25378
